CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Score,RFM_Segment,RFM_Level_3,RFM_Level_5
13474,236,11,46.10000000000001,1,3,1,5,131,Low,Concerning
13475,218,14,219.20999999999998,1,3,3,7,133,Middle,Middle
13476,179,12,214.49999999999997,1,3,3,7,133,Middle,Middle
13477,58,9,152.32,2,2,3,7,223,Middle,Middle
13479,201,3,72.3,1,1,2,4,112,Low,ImmediatelyAddress
13481,46,22,333.21,3,4,3,10,343,Top,Safe
13482,232,3,52.980000000000004,1,1,1,3,111,Low,ImmediatelyAddress
13483,66,3,59.7,2,1,2,5,212,Low,Concerning
13484,241,3,63.6,1,1,2,4,112,Low,ImmediatelyAddress
13485,233,4,73.3,1,1,2,4,112,Low,ImmediatelyAddress
13486,78,14,217.46,2,3,3,8,233,Middle,ImmediatelyAddress
13487,58,9,149.2,2,2,3,7,223,Middle,Middle
13488,17,91,1824.0999999999997,4,4,4,12,444,Top,Whale
13489,105,4,142.07999999999998,2,1,3,6,213,Middle,Concerning
13491,52,17,220.83,3,3,3,9,333,Top,Safe
13494,312,3,70.80000000000001,1,1,2,4,112,Low,ImmediatelyAddress
13495,8,10,591.4,4,3,4,11,434,Top,Whale
13496,11,3,45.0,4,1,1,6,411,Middle,Concerning
13497,283,4,75.15,1,1,2,4,112,Low,ImmediatelyAddress
13499,18,8,286.45000000000005,4,2,3,9,423,Top,Safe
13500,23,10,189.5,3,3,3,9,333,Top,Safe
13502,17,2,16.8,4,1,1,6,411,Middle,Concerning
13503,71,1,10.5,2,1,1,4,211,Low,ImmediatelyAddress
13504,64,6,72.12,2,2,2,6,222,Middle,Concerning
13506,316,5,94.17,1,2,2,5,122,Low,Concerning
13507,3,33,492.85999999999996,4,4,4,12,444,Top,Whale
13508,244,3,27.630000000000003,1,1,1,3,111,Low,ImmediatelyAddress
13509,9,8,121.22,4,2,2,8,422,Middle,ImmediatelyAddress
13510,1,21,329.31999999999994,4,3,3,10,433,Top,Safe
13512,261,6,89.3,1,2,2,5,122,Low,Concerning
13513,127,2,37.65,2,1,1,4,211,Low,ImmediatelyAddress
13515,73,7,103.2,2,2,2,6,222,Middle,Concerning
13516,21,7,370.66,3,2,4,9,324,Top,Safe
13517,60,31,450.99,2,4,4,10,244,Top,Safe
13518,86,7,121.39999999999999,2,2,2,6,222,Middle,Concerning
13519,78,1,11.9,2,1,1,4,211,Low,ImmediatelyAddress
13521,1,98,263.2799999999999,4,4,3,11,443,Top,Whale
13523,33,34,1018.4199999999997,3,4,4,11,344,Top,Whale
13524,41,3,53.78,3,1,1,5,311,Low,Concerning
13525,15,1,23.9,4,1,1,6,411,Middle,Concerning
13527,34,47,538.8299999999998,3,4,4,11,344,Top,Whale
13529,79,3,51.050000000000004,2,1,1,4,211,Low,ImmediatelyAddress
13531,205,5,114.44999999999999,1,2,2,5,122,Low,Concerning
13532,34,10,29.61,3,3,1,7,331,Middle,Middle
13533,183,16,63.29,1,3,2,6,132,Middle,Concerning
13534,2,63,1242.0499999999995,4,4,4,12,444,Top,Whale
13536,1,40,723.0700000000002,4,4,4,12,444,Top,Whale
13538,43,6,283.65,3,2,3,8,323,Middle,ImmediatelyAddress
13539,86,8,161.39999999999998,2,2,3,7,223,Middle,Middle
13544,40,21,66.33000000000001,3,3,2,8,332,Middle,ImmediatelyAddress
13546,12,15,84.90000000000002,4,3,2,9,432,Top,Safe
13548,96,26,127.1,2,4,2,8,242,Middle,ImmediatelyAddress
13549,64,9,173.60000000000002,2,2,3,7,223,Middle,Middle
13551,319,1,17.85,1,1,1,3,111,Low,ImmediatelyAddress
13552,66,30,1059.26,2,4,4,10,244,Top,Safe
13555,74,29,764.9599999999998,2,4,4,10,244,Top,Safe
13557,28,9,148.08,3,2,3,8,323,Middle,ImmediatelyAddress
13558,6,43,181.15,4,4,3,11,443,Top,Whale
13560,7,7,45.1,4,2,1,7,421,Middle,Middle
13562,82,12,249.4,2,3,3,8,233,Middle,ImmediatelyAddress
13563,84,10,222.27999999999997,2,3,3,8,233,Middle,ImmediatelyAddress
13564,144,21,830.97,2,3,4,9,234,Top,Safe
13565,19,11,78.23,4,3,2,9,432,Top,Safe
13566,41,37,201.26000000000002,3,4,3,10,343,Top,Safe
13568,173,6,19.45,1,2,1,4,121,Low,ImmediatelyAddress
13569,17,16,89.10000000000001,4,3,2,9,432,Top,Safe
13570,243,6,55.910000000000004,1,2,1,4,121,Low,ImmediatelyAddress
13571,13,86,511.2999999999999,4,4,4,12,444,Top,Whale
13572,206,7,182.52999999999997,1,2,3,6,123,Middle,Concerning
13573,50,6,73.75,3,2,2,7,322,Middle,Middle
13575,23,13,194.5,3,3,3,9,333,Top,Safe
13576,10,26,1212.39,4,4,4,12,444,Top,Whale
13577,25,17,439.84999999999997,3,3,4,10,334,Top,Safe
13579,369,2,38.4,1,1,1,3,111,Low,ImmediatelyAddress
13581,309,1,2.95,1,1,1,3,111,Low,ImmediatelyAddress
13583,156,10,151.9,1,3,3,7,133,Middle,Middle
13584,307,9,43.2,1,2,1,4,121,Low,ImmediatelyAddress
13587,64,3,357.59999999999997,2,1,4,7,214,Middle,Middle
13588,16,35,454.97999999999996,4,4,4,12,444,Top,Whale
13589,15,3,67.35,4,1,2,7,412,Middle,Middle
13590,11,19,373.42999999999995,4,3,4,11,434,Top,Whale
13591,65,13,324.4,2,3,3,8,233,Middle,ImmediatelyAddress
13592,206,3,58.97,1,1,1,3,111,Low,ImmediatelyAddress
13593,108,29,507.46999999999997,2,4,4,10,244,Top,Safe
13594,53,5,56.51,2,2,1,5,221,Low,Concerning
13596,6,35,147.43,4,4,3,11,443,Top,Whale
13598,47,4,15.649999999999999,3,1,1,5,311,Low,Concerning
13599,1,48,1187.4599999999998,4,4,4,12,444,Top,Whale
13600,312,6,48.57,1,2,1,4,121,Low,ImmediatelyAddress
13601,45,18,134.25,3,3,2,8,332,Middle,ImmediatelyAddress
13602,65,6,101.1,2,2,2,6,222,Middle,Concerning
13603,26,8,62.19,3,2,2,7,322,Middle,Middle
13606,29,5,25.32,3,2,1,6,321,Middle,Concerning
13607,40,27,179.72000000000003,3,4,3,10,343,Top,Safe
13610,12,56,284.67,4,4,3,11,443,Top,Whale
13611,89,14,234.79999999999998,2,3,3,8,233,Middle,ImmediatelyAddress
13614,24,41,327.6799999999999,3,4,3,10,343,Top,Safe
13615,319,6,103.8,1,2,2,5,122,Low,Concerning
13617,40,13,136.47,3,3,2,8,332,Middle,ImmediatelyAddress
13618,174,4,38.26,1,1,1,3,111,Low,ImmediatelyAddress
13621,117,2,32.4,2,1,1,4,211,Low,ImmediatelyAddress
13623,31,18,183.04999999999998,3,3,3,9,333,Top,Safe
13626,253,3,45.199999999999996,1,1,1,3,111,Low,ImmediatelyAddress
13627,59,18,298.43000000000006,2,3,3,8,233,Middle,ImmediatelyAddress
13629,23,16,2480.76,3,3,4,10,334,Top,Safe
13630,5,17,403.99,4,3,4,11,434,Top,Whale
13631,206,1,100.0,1,1,2,4,112,Low,ImmediatelyAddress
13632,25,25,363.81,3,4,4,11,344,Top,Whale
13634,33,33,352.33,3,4,4,11,344,Top,Whale
13635,68,15,243.23000000000002,2,3,3,8,233,Middle,ImmediatelyAddress
13636,37,13,185.0,3,3,3,9,333,Top,Safe
13637,52,29,256.25,3,4,3,10,343,Top,Safe
13638,16,3,38.1,4,1,1,6,411,Middle,Concerning
13639,74,10,270.78,2,3,3,8,233,Middle,ImmediatelyAddress
13642,216,9,51.07,1,2,1,4,121,Low,ImmediatelyAddress
13643,31,8,152.7,3,2,3,8,323,Middle,ImmediatelyAddress
13644,16,33,639.34,4,4,4,12,444,Top,Whale
13645,120,1,19.9,2,1,1,4,211,Low,ImmediatelyAddress
13647,10,13,240.56,4,3,3,10,433,Top,Safe
13649,257,2,16.95,1,1,1,3,111,Low,ImmediatelyAddress
13650,17,26,461.91999999999996,4,4,4,12,444,Top,Whale
13652,46,10,184.18,3,3,3,9,333,Top,Safe
13654,43,27,442.9399999999999,3,4,4,11,344,Top,Whale
13655,114,12,190.16,2,3,3,8,233,Middle,ImmediatelyAddress
13656,165,7,62.11999999999999,1,2,2,5,122,Low,Concerning
13657,11,2,22.8,4,1,1,6,411,Middle,Concerning
13658,10,12,244.46,4,3,3,10,433,Top,Safe
13659,206,18,268.33,1,3,3,7,133,Middle,Middle
13662,86,8,134.84,2,2,2,6,222,Middle,Concerning
13663,179,1,5.04,1,1,1,3,111,Low,ImmediatelyAddress
13666,60,2,12.55,2,1,1,4,211,Low,ImmediatelyAddress
13667,149,19,53.94000000000001,2,3,1,6,231,Middle,Concerning
13668,3,93,1320.5700000000006,4,4,4,12,444,Top,Whale
13669,51,3,60.45,3,1,2,6,312,Middle,Concerning
13670,75,3,59.94,2,1,2,5,212,Low,Concerning
13673,19,14,110.92000000000002,4,3,2,9,432,Top,Safe
13675,151,9,167.04000000000002,2,2,3,7,223,Middle,Middle
13678,152,2,11.64,1,1,1,3,111,Low,ImmediatelyAddress
13680,1,30,983.16,4,4,4,12,444,Top,Whale
13681,18,12,177.88,4,3,3,10,433,Top,Safe
13682,187,2,42.5,1,1,1,3,111,Low,ImmediatelyAddress
13684,286,8,14.799999999999999,1,2,1,4,121,Low,ImmediatelyAddress
13685,3,8,754.27,4,2,4,10,424,Top,Safe
13686,183,1,8.5,1,1,1,3,111,Low,ImmediatelyAddress
13689,63,2,358.0,2,1,4,7,214,Middle,Middle
13690,59,2,32.7,2,1,1,4,211,Low,ImmediatelyAddress
13692,25,8,324.90000000000003,3,2,3,8,323,Middle,ImmediatelyAddress
13694,4,116,12828.029999999995,4,4,4,12,444,Top,Whale
13695,31,14,305.27,3,3,3,9,333,Top,Safe
13697,39,4,48.32,3,1,1,5,311,Low,Concerning
13699,155,3,63.6,1,1,2,4,112,Low,ImmediatelyAddress
13700,26,48,495.37999999999994,3,4,4,11,344,Top,Whale
13703,318,1,99.5,1,1,2,4,112,Low,ImmediatelyAddress
13704,5,18,320.96999999999997,4,3,3,10,433,Top,Safe
13705,8,5,129.96,4,2,2,8,422,Middle,ImmediatelyAddress
13706,303,4,41.10000000000001,1,1,1,3,111,Low,ImmediatelyAddress
13707,267,5,110.44999999999999,1,2,2,5,122,Low,Concerning
13708,271,17,88.43,1,3,2,6,132,Middle,Concerning
13709,4,62,1458.9300000000003,4,4,4,12,444,Top,Whale
13710,32,2,23.28,3,1,1,5,311,Low,Concerning
13711,219,4,88.19,1,1,2,4,112,Low,ImmediatelyAddress
13712,247,1,15.0,1,1,1,3,111,Low,ImmediatelyAddress
13715,281,30,304.6500000000001,1,4,3,8,143,Middle,ImmediatelyAddress
13716,269,5,25.849999999999998,1,2,1,4,121,Low,ImmediatelyAddress
13717,32,16,204.65999999999997,3,3,3,9,333,Top,Safe
13718,246,3,73.1,1,1,2,4,112,Low,ImmediatelyAddress
13719,15,15,278.09000000000003,4,3,3,10,433,Top,Safe
13720,117,8,118.1,2,2,2,6,222,Middle,Concerning
13721,36,6,127.95,3,2,2,7,322,Middle,Middle
13722,132,16,437.44000000000005,2,3,4,9,234,Top,Safe
13723,217,1,19.75,1,1,1,3,111,Low,ImmediatelyAddress
13725,50,14,215.95000000000002,3,3,3,9,333,Top,Safe
13726,39,12,349.94,3,3,4,10,334,Top,Safe
13727,29,7,103.85,3,2,2,7,322,Middle,Middle
13728,37,11,187.7,3,3,3,9,333,Top,Safe
13730,136,13,288.47,2,3,3,8,233,Middle,ImmediatelyAddress
13731,219,12,215.51999999999998,1,3,3,7,133,Middle,Middle
13732,28,4,71.4,3,1,2,6,312,Middle,Concerning
13735,25,44,720.4899999999999,3,4,4,11,344,Top,Whale
13736,5,28,84.36000000000001,4,4,2,10,442,Top,Safe
13737,200,8,46.45,1,2,1,4,121,Low,ImmediatelyAddress
13740,241,3,30.479999999999997,1,1,1,3,111,Low,ImmediatelyAddress
13741,72,8,153.21,2,2,3,7,223,Middle,Middle
13742,17,59,569.5099999999999,4,4,4,12,444,Top,Whale
13743,3,7,275.88,4,2,3,9,423,Top,Safe
13744,95,18,301.48,2,3,3,8,233,Middle,ImmediatelyAddress
13745,162,7,111.71999999999998,1,2,2,5,122,Low,Concerning
13748,96,7,215.14999999999998,2,2,3,7,223,Middle,Middle
13750,54,8,467.07000000000005,2,2,4,8,224,Middle,ImmediatelyAddress
13751,288,2,169.2,1,1,3,5,113,Low,Concerning
13752,155,16,204.57999999999998,1,3,3,7,133,Middle,Middle
13753,288,4,63.9,1,1,2,4,112,Low,ImmediatelyAddress
13754,317,3,45.3,1,1,1,3,111,Low,ImmediatelyAddress
13755,4,68,520.7699999999999,4,4,4,12,444,Top,Whale
13756,2,23,831.33,4,4,4,12,444,Top,Whale
13758,39,21,524.1500000000001,3,3,4,10,334,Top,Safe
13759,71,8,282.44,2,2,3,7,223,Middle,Middle
13760,54,8,30.04,2,2,1,5,221,Low,Concerning
13761,50,11,162.09,3,3,3,9,333,Top,Safe
13762,219,1,30.0,1,1,1,3,111,Low,ImmediatelyAddress
13763,63,2,281.52,2,1,3,6,213,Middle,Concerning
13764,71,27,154.42999999999998,2,4,3,9,243,Top,Safe
13767,26,77,3138.2799999999984,3,4,4,11,344,Top,Whale
13769,2,29,829.5600000000003,4,4,4,12,444,Top,Whale
13771,64,18,331.9,2,3,3,8,233,Middle,ImmediatelyAddress
13772,34,35,212.14999999999998,3,4,3,10,343,Top,Safe
13774,82,4,62.349999999999994,2,1,2,5,212,Low,Concerning
13777,9,40,5640.400000000002,4,4,4,12,444,Top,Whale
13778,103,1,27.25,2,1,1,4,211,Low,ImmediatelyAddress
13780,7,12,62.31,4,3,2,9,432,Top,Safe
13781,251,6,37.830000000000005,1,2,1,4,121,Low,ImmediatelyAddress
13782,13,26,227.92000000000007,4,4,3,11,443,Top,Whale
13784,219,2,55.800000000000004,1,1,1,3,111,Low,ImmediatelyAddress
13787,76,5,13.89,2,2,1,5,221,Low,Concerning
13790,4,8,85.26,4,2,2,8,422,Middle,ImmediatelyAddress
13791,128,3,648.0,2,1,4,7,214,Middle,Middle
13792,66,2,38.4,2,1,1,4,211,Low,ImmediatelyAddress
13798,2,75,8167.579999999999,4,4,4,12,444,Top,Whale
13799,117,7,136.3,2,2,2,6,222,Middle,Concerning
13800,310,8,151.8,1,2,3,6,123,Middle,Concerning
13801,67,2,30.299999999999997,2,1,1,4,211,Low,ImmediatelyAddress
13802,139,14,1114.98,2,3,4,9,234,Top,Safe
13803,255,3,57.7,1,1,1,3,111,Low,ImmediatelyAddress
13804,31,21,374.92,3,3,4,10,334,Top,Safe
13805,52,4,303.40000000000003,3,1,3,7,313,Middle,Middle
13807,367,1,12.7,1,1,1,3,111,Low,ImmediatelyAddress
13808,6,12,339.7,4,3,4,11,434,Top,Whale
13819,302,8,241.8,1,2,3,6,123,Middle,Concerning
13821,145,13,77.69,2,3,2,7,232,Middle,Middle
13822,40,23,93.59000000000002,3,4,2,9,342,Top,Safe
13823,19,12,341.55,4,3,4,11,434,Top,Whale
13824,242,8,216.5,1,2,3,6,123,Middle,Concerning
13826,176,1,25.5,1,1,1,3,111,Low,ImmediatelyAddress
13827,58,17,76.18,2,3,2,7,232,Middle,Middle
13828,22,1,10.2,3,1,1,5,311,Low,Concerning
13831,16,19,449.50999999999993,4,3,4,11,434,Top,Whale
13832,19,1,19.799999999999997,4,1,1,6,411,Middle,Concerning
13833,159,6,97.7,1,2,2,5,122,Low,Concerning
13835,25,9,160.18,3,2,3,8,323,Middle,ImmediatelyAddress
13837,212,2,8.5,1,1,1,3,111,Low,ImmediatelyAddress
13838,6,39,133.95000000000002,4,4,2,10,442,Top,Safe
13842,59,45,730.19,2,4,4,10,244,Top,Safe
13844,11,5,111.10000000000001,4,2,2,8,422,Middle,ImmediatelyAddress
13846,25,14,242.45000000000002,3,3,3,9,333,Top,Safe
13848,298,1,85.0,1,1,2,4,112,Low,ImmediatelyAddress
13849,52,25,401.78,3,4,4,11,344,Top,Whale
13850,129,19,308.63,2,3,3,8,233,Middle,ImmediatelyAddress
13851,96,17,366.53999999999996,2,3,4,9,234,Top,Safe
13853,57,4,139.39999999999998,2,1,2,5,212,Low,Concerning
13854,9,18,1367.8900000000003,4,3,4,11,434,Top,Whale
13856,169,3,112.8,1,1,2,4,112,Low,ImmediatelyAddress
13858,57,3,50.370000000000005,2,1,1,4,211,Low,ImmediatelyAddress
13859,326,8,50.089999999999996,1,2,1,4,121,Low,ImmediatelyAddress
13860,1,18,294.94,4,3,3,10,433,Top,Safe
13862,18,22,390.55,4,4,4,12,444,Top,Whale
13863,248,4,60.18,1,1,2,4,112,Low,ImmediatelyAddress
13865,58,7,121.82,2,2,2,6,222,Middle,Concerning
13866,74,1,24.900000000000002,2,1,1,4,211,Low,ImmediatelyAddress
13867,31,11,180.56,3,3,3,9,333,Top,Safe
13868,39,5,108.05000000000001,3,2,2,7,322,Middle,Middle
13869,123,63,674.3799999999997,2,4,4,10,244,Top,Safe
13870,2,28,563.3299999999999,4,4,4,12,444,Top,Whale
13871,23,54,997.1599999999999,3,4,4,11,344,Top,Whale
13873,120,2,47.7,2,1,1,4,211,Low,ImmediatelyAddress
13874,358,4,227.64999999999998,1,1,3,5,113,Low,Concerning
13875,54,27,442.64,2,4,4,10,244,Top,Safe
13876,64,3,58.6,2,1,1,4,211,Low,ImmediatelyAddress
13878,55,9,313.42,2,2,3,7,223,Middle,Middle
13880,21,30,708.8299999999999,3,4,4,11,344,Top,Whale
13881,25,31,2785.21,3,4,4,11,344,Top,Whale
13882,3,17,284.74,4,3,3,10,433,Top,Safe
13883,11,28,527.69,4,4,4,12,444,Top,Whale
13884,7,12,171.50000000000003,4,3,3,10,433,Top,Safe
13885,201,3,64.7,1,1,2,4,112,Low,ImmediatelyAddress
13886,71,3,39.7,2,1,1,4,211,Low,ImmediatelyAddress
13887,204,5,78.96000000000001,1,2,2,5,122,Low,Concerning
13888,120,11,160.51,2,3,3,8,233,Middle,ImmediatelyAddress
13889,93,5,133.7,2,2,2,6,222,Middle,Concerning
13890,1,14,246.53999999999996,4,3,3,10,433,Top,Safe
13892,64,5,105.4,2,2,2,6,222,Middle,Concerning
13893,298,5,84.80000000000001,1,2,2,5,122,Low,Concerning
13894,24,4,65.4,3,1,2,6,312,Middle,Concerning
13895,28,23,539.74,3,4,4,11,344,Top,Whale
13897,50,5,74.9,3,2,2,7,322,Middle,Middle
13898,326,2,29.85,1,1,1,3,111,Low,ImmediatelyAddress
13899,275,3,78.9,1,1,2,4,112,Low,ImmediatelyAddress
13900,193,7,121.22000000000001,1,2,2,5,122,Low,Concerning
13901,72,27,496.62000000000006,2,4,4,10,244,Top,Safe
13904,37,3,50.4,3,1,1,5,311,Low,Concerning
13908,80,26,491.82,2,4,4,10,244,Top,Safe
13911,57,31,473.53999999999996,2,4,4,10,244,Top,Safe
13914,12,3,67.86,4,1,2,7,412,Middle,Middle
13917,50,3,17.04,3,1,1,5,311,Low,Concerning
13918,50,4,106.30000000000001,3,1,2,6,312,Middle,Concerning
13922,352,2,51.75,1,1,1,3,111,Low,ImmediatelyAddress
13923,54,6,98.42000000000002,2,2,2,6,222,Middle,Concerning
13924,2,23,337.24000000000007,4,4,3,11,443,Top,Whale
13925,122,10,142.47,2,3,3,8,233,Middle,ImmediatelyAddress
13926,23,1,20.4,3,1,1,5,311,Low,Concerning
13927,75,3,47.2,2,1,1,4,211,Low,ImmediatelyAddress
13928,11,6,91.32,4,2,2,8,422,Middle,ImmediatelyAddress
13929,169,2,433.7,1,1,4,6,114,Middle,Concerning
13930,58,2,30.6,2,1,1,4,211,Low,ImmediatelyAddress
13931,96,16,280.90000000000003,2,3,3,8,233,Middle,ImmediatelyAddress
13933,109,3,77.1,2,1,2,5,212,Low,Concerning
13934,264,10,219.25,1,3,3,7,133,Middle,Middle
13936,180,7,112.53999999999999,1,2,2,5,122,Low,Concerning
13937,169,2,50.39999999999999,1,1,1,3,111,Low,ImmediatelyAddress
13938,35,3,21.939999999999998,3,1,1,5,311,Low,Concerning
13939,23,13,149.91,3,3,3,9,333,Top,Safe
13940,17,7,141.54000000000002,4,2,3,9,423,Top,Safe
13941,22,10,1019.52,3,3,4,10,334,Top,Safe
13946,202,2,131.39999999999998,1,1,2,4,112,Low,ImmediatelyAddress
13947,65,1,19.799999999999997,2,1,1,4,211,Low,ImmediatelyAddress
13948,361,1,46.8,1,1,1,3,111,Low,ImmediatelyAddress
13949,3,30,454.94000000000005,4,4,4,12,444,Top,Whale
13950,11,3,55.08,4,1,1,6,411,Middle,Concerning
13951,176,7,115.38,1,2,2,5,122,Low,Concerning
13952,218,32,722.0599999999998,1,4,4,9,144,Top,Safe
13953,7,3,795.0,4,1,4,9,414,Top,Safe
13954,1,9,176.5,4,2,3,9,423,Top,Safe
13955,154,9,72.98000000000002,1,2,2,5,122,Low,Concerning
13956,5,32,266.47999999999996,4,4,3,11,443,Top,Whale
13959,79,19,142.96000000000004,2,3,3,8,233,Middle,ImmediatelyAddress
13960,21,2,24.660000000000004,3,1,1,5,311,Low,Concerning
13962,246,1,15.299999999999999,1,1,1,3,111,Low,ImmediatelyAddress
13963,308,4,75.2,1,1,2,4,112,Low,ImmediatelyAddress
13967,146,1,45.0,2,1,1,4,211,Low,ImmediatelyAddress
13969,7,133,2013.87,4,4,4,12,444,Top,Whale
13971,19,26,467.36,4,4,4,12,444,Top,Whale
13972,202,3,53.9,1,1,1,3,111,Low,ImmediatelyAddress
13973,287,5,177.2,1,2,3,6,123,Middle,Concerning
13974,49,3,39.96,3,1,1,5,311,Low,Concerning
13975,31,63,433.75000000000017,3,4,4,11,344,Top,Whale
13978,45,3,63.32000000000001,3,1,2,6,312,Middle,Concerning
13979,73,15,227.0,2,3,3,8,233,Middle,ImmediatelyAddress
13980,60,4,91.66,2,1,2,5,212,Low,Concerning
13982,39,21,487.59999999999997,3,3,4,10,334,Top,Safe
13983,30,25,853.74,3,4,4,11,344,Top,Whale
13984,325,2,41.8,1,1,1,3,111,Low,ImmediatelyAddress
13985,4,68,1406.42,4,4,4,12,444,Top,Whale
13986,17,3,58.129999999999995,4,1,1,6,411,Middle,Concerning
13988,20,42,661.7399999999999,3,4,4,11,344,Top,Whale
13989,66,11,316.6,2,3,3,8,233,Middle,ImmediatelyAddress
13990,213,3,54.550000000000004,1,1,1,3,111,Low,ImmediatelyAddress
13991,12,21,195.13000000000002,4,3,3,10,433,Top,Safe
13992,30,1,20.0,3,1,1,5,311,Low,Concerning
13993,43,14,541.28,3,3,4,10,334,Top,Safe
13994,4,26,467.0399999999999,4,4,4,12,444,Top,Whale
13995,56,14,217.43,2,3,3,8,233,Middle,ImmediatelyAddress
13999,10,27,588.9800000000001,4,4,4,12,444,Top,Whale
14000,211,3,60.0,1,1,2,4,112,Low,ImmediatelyAddress
14001,46,8,496.20000000000005,3,2,4,9,324,Top,Safe
14002,134,5,70.28,2,2,2,6,222,Middle,Concerning
14004,43,37,1170.75,3,4,4,11,344,Top,Whale
14005,10,22,697.3600000000001,4,4,4,12,444,Top,Whale
14006,116,6,196.32,2,2,3,7,223,Middle,Middle
14009,198,11,199.10999999999996,1,3,3,7,133,Middle,Middle
14012,278,3,104.4,1,1,2,4,112,Low,ImmediatelyAddress
14013,110,6,82.38,2,2,2,6,222,Middle,Concerning
14014,77,4,28.240000000000002,2,1,1,4,211,Low,ImmediatelyAddress
14015,53,4,189.42000000000002,2,1,3,6,213,Middle,Concerning
14019,47,8,204.85,3,2,3,8,323,Middle,ImmediatelyAddress
14020,17,7,119.05999999999999,4,2,2,8,422,Middle,ImmediatelyAddress
14021,155,8,218.84999999999997,1,2,3,6,123,Middle,Concerning
14022,225,6,64.86,1,2,2,5,122,Low,Concerning
14023,7,6,110.5,4,2,2,8,422,Middle,ImmediatelyAddress
14024,122,4,66.15,2,1,2,5,212,Low,Concerning
14027,61,1,10.2,2,1,1,4,211,Low,ImmediatelyAddress
14029,63,1,25.5,2,1,1,4,211,Low,ImmediatelyAddress
14030,18,45,353.37999999999994,4,4,4,12,444,Top,Whale
14031,7,48,2877.6500000000015,4,4,4,12,444,Top,Whale
14032,16,30,608.26,4,4,4,12,444,Top,Whale
14034,22,23,66.69,3,4,2,9,342,Top,Safe
14035,29,15,275.12,3,3,3,9,333,Top,Safe
14036,285,8,137.0,1,2,2,5,122,Low,Concerning
14037,365,4,15.75,1,1,1,3,111,Low,ImmediatelyAddress
14038,78,14,237.70000000000005,2,3,3,8,233,Middle,ImmediatelyAddress
14039,33,3,102.6,3,1,2,6,312,Middle,Concerning
14040,61,40,696.3,2,4,4,10,244,Top,Safe
14041,266,4,11.799999999999999,1,1,1,3,111,Low,ImmediatelyAddress
14044,27,38,118.19000000000004,3,4,2,9,342,Top,Safe
14045,374,1,326.4,1,1,3,5,113,Low,Concerning
14047,9,6,179.81999999999996,4,2,3,9,423,Top,Safe
14048,305,21,95.47,1,3,2,6,132,Middle,Concerning
14049,17,97,1048.92,4,4,4,12,444,Top,Whale
14050,32,12,184.73,3,3,3,9,333,Top,Safe
14051,1,34,2769.3500000000004,4,4,4,12,444,Top,Whale
14052,20,11,38.99999999999999,3,3,1,7,331,Middle,Middle
14054,65,1,9.959999999999999,2,1,1,4,211,Low,ImmediatelyAddress
14055,106,2,137.6,2,1,2,5,212,Low,Concerning
14056,1,205,1618.4600000000003,4,4,4,12,444,Top,Whale
14057,24,52,1356.9399999999998,3,4,4,11,344,Top,Whale
14059,267,1,23.4,1,1,1,3,111,Low,ImmediatelyAddress
14060,5,47,1873.2599999999995,4,4,4,12,444,Top,Whale
14062,10,18,1140.2200000000003,4,3,4,11,434,Top,Whale
14064,29,18,218.71,3,3,3,9,333,Top,Safe
14066,267,2,53.25,1,1,1,3,111,Low,ImmediatelyAddress
14067,64,8,73.9,2,2,2,6,222,Middle,Concerning
14068,320,5,67.80000000000001,1,2,2,5,122,Low,Concerning
14071,4,70,296.92999999999995,4,4,3,11,443,Top,Whale
14073,32,3,30.939999999999998,3,1,1,5,311,Low,Concerning
14075,5,12,222.12,4,3,3,10,433,Top,Safe
14076,129,8,21.79,2,2,1,5,221,Low,Concerning
14077,78,11,111.27,2,3,2,7,232,Middle,Middle
14078,102,11,386.8499999999999,2,3,4,9,234,Top,Safe
14079,125,3,46.55,2,1,1,4,211,Low,ImmediatelyAddress
14081,302,27,161.12000000000003,1,4,3,8,143,Middle,ImmediatelyAddress
14082,365,5,32.6,1,2,1,4,121,Low,ImmediatelyAddress
14083,4,38,243.17999999999995,4,4,3,11,443,Top,Whale
14085,2,104,1007.84,4,4,4,12,444,Top,Whale
14087,3,16,56.50999999999999,4,3,1,8,431,Middle,ImmediatelyAddress
14088,10,141,11812.270000000002,4,4,4,12,444,Top,Whale
14089,57,4,79.45,2,1,2,5,212,Low,Concerning
14092,8,34,634.5,4,4,4,12,444,Top,Whale
14093,12,16,91.34999999999998,4,3,2,9,432,Top,Safe
14096,4,1055,13300.099999999991,4,4,4,12,444,Top,Whale
14098,37,6,18.259999999999998,3,2,1,6,321,Middle,Concerning
14099,16,55,701.93,4,4,4,12,444,Top,Whale
14100,138,6,41.95,2,2,1,5,221,Low,Concerning
14101,74,11,2191.94,2,3,4,9,234,Top,Safe
14102,5,16,251.6,4,3,3,10,433,Top,Safe
14104,154,4,93.6,1,1,2,4,112,Low,ImmediatelyAddress
14105,239,13,224.73000000000002,1,3,3,7,133,Middle,Middle
14107,52,24,498.15999999999997,3,4,4,11,344,Top,Whale
14108,31,4,85.98,3,1,2,6,312,Middle,Concerning
14109,73,3,55.2,2,1,1,4,211,Low,ImmediatelyAddress
14110,4,29,1367.9,4,4,4,12,444,Top,Whale
14112,23,30,537.9000000000001,3,4,4,11,344,Top,Whale
